customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01296,Male,1,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),67.4,399.85,Yes
CUST-01297,Female,0,Yes,No,30,Yes,No phone service,DSL,Yes,No,No internet service,No,No,No internet service,Two year,No,Mailed check,61.69,1885.81,No
CUST-01298,Male,0,No,Yes,47,No,Yes,No,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),96.06,4508.52,Yes
CUST-01299,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),112.62,6154.47,No
CUST-01300,Female,1,Yes,Yes,51,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),116.41,5962.79,No
CUST-01301,Male,0,Yes,No,11,Yes,No,No,No,No,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.74,479.28,No
CUST-01302,Male,0,No,No,49,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),85.66,4163.92,No
CUST-01303,Female,0,Yes,No,60,Yes,No,No,No,No,No,No,Yes,No,One year,No,Credit card (automatic),109.5,6524.62,No
CUST-01304,Female,0,No,No,19,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),22.45,431.11,Yes
CUST-01305,Male,0,Yes,No,14,No,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.43,1042.35,No
CUST-01306,Male,0,Yes,No,58,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,86.86,5000.22,No
CUST-01307,Male,0,No,No,44,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.99,5005.71,No
CUST-01308,Female,1,No,No,25,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.84,2183.16,Yes
CUST-01309,Female,0,Yes,No,20,Yes,No,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),109.79,2170.25,No
CUST-01310,Female,0,Yes,No,65,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),63.67,4094.25,No
CUST-01311,Male,0,No,No,52,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),64.23,3376.53,No
CUST-01312,Male,0,No,No,43,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.95,4776.21,No
CUST-01313,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),20.21,994.59,No
CUST-01314,Male,0,No,Yes,54,No,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,One year,No,Electronic check,52.56,2803.23,Yes
CUST-01315,Female,0,Yes,No,56,Yes,No,No,No,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,56.34,3164.05,No
CUST-01316,Female,0,Yes,Yes,53,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,32.75,1708.03,No
CUST-01317,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,38.52,1398.42,Yes
CUST-01318,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),58.33,42.71,No
CUST-01319,Male,0,No,No,37,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,71.69,2680.52,No
CUST-01320,Female,0,Yes,Yes,62,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),74.24,4649.97,No
CUST-01321,Male,0,No,No,72,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.58,4209.23,No
CUST-01322,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,35.7,1923.84,Yes
CUST-01323,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),112.62,2217.11,No
CUST-01324,Male,0,No,Yes,54,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,No,One year,No,Mailed check,31.48,1696.57,Yes
CUST-01325,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),19.6,556.36,No
CUST-01326,Male,0,No,No,65,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.97,5795.15,Yes
CUST-01327,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,42.2,737.9,Yes
CUST-01328,Male,1,No,No,55,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),102.9,5689.71,No
CUST-01329,Male,0,No,No,21,Yes,No phone service,No,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.99,1181.37,Yes
CUST-01330,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,80.82,3148.22,No
CUST-01331,Female,1,Yes,No,35,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet service,One year,Yes,Mailed check,111.52,3917.93,No
CUST-01332,Male,0,Yes,No,17,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),55.03,944.9,No
CUST-01333,Female,0,Yes,No,24,Yes,No,DSL,Yes,No,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),100.62,2404.48,No
CUST-01334,Female,0,No,No,21,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,34.12,720.39,No
CUST-01335,Male,0,Yes,No,39,Yes,No,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),64.98,2562.16,No
CUST-01336,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,102.87,3312.41,Yes
CUST-01337,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,48.98,1246.6,No
CUST-01338,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,20.23,645.5,No
CUST-01339,Male,0,No,Yes,8,Yes,No,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.54,325.0,Yes
CUST-01340,Female,0,Yes,No,35,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,33.51,1212.39,No
CUST-01341,Male,0,No,No,32,Yes,No,No,Yes,No,No,No,No,No,Two year,Yes,Electronic check,100.89,3251.76,No
CUST-01342,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Two year,No,Mailed check,61.69,3119.25,Yes
CUST-01343,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),31.46,1327.26,Yes
CUST-01344,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),110.0,440.52,Yes
CUST-01345,Female,0,No,No,15,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),57.03,829.76,No
CUST-01346,Male,0,Yes,No,62,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,35.95,2182.33,No
CUST-01347,Female,0,No,No,69,Yes,No,No,No,No internet service,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),40.56,2825.5,No
CUST-01348,Female,0,No,Yes,58,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),55.69,3266.86,Yes
CUST-01349,Female,0,Yes,Yes,27,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,77.4,2054.45,No
CUST-01350,Male,0,Yes,Yes,54,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,29.08,1548.64,No
CUST-01351,Female,0,No,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.96,7316.96,Yes
CUST-01352,Female,0,No,No,41,Yes,No,No,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),34.07,1377.59,No
CUST-01353,Male,0,No,Yes,20,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),63.71,1256.93,Yes
CUST-01354,Male,0,No,No,14,Yes,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,111.01,1589.22,No
CUST-01355,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,56.6,4044.57,No
CUST-01356,Male,1,Yes,No,60,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),41.84,2468.08,Yes
CUST-01357,Male,0,Yes,No,11,Yes,Yes,DSL,No,No,No internet service,No,No,No,One year,No,Bank transfer (automatic),20.71,223.23,No
CUST-01358,Male,0,Yes,No,9,No,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),115.62,1012.62,No
CUST-01359,Female,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,22.12,1269.08,No
CUST-01360,Female,0,Yes,No,20,No,Yes,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,64.25,1301.14,Yes
CUST-01361,Female,1,Yes,Yes,30,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No,One year,Yes,Credit card (automatic),57.77,1780.07,No
CUST-01362,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),27.05,872.2,No
CUST-01363,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),77.64,5202.76,No
CUST-01364,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),78.1,3154.89,No
CUST-01365,Female,0,No,No,43,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.6,4447.09,No
CUST-01366,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),106.33,132.04,Yes
CUST-01367,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),88.04,4807.68,Yes
CUST-01368,Female,1,No,No,11,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,117.85,1342.25,Yes
CUST-01369,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No,One year,Yes,Electronic check,31.94,1549.45,No
CUST-01370,Male,0,No,No,30,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,78.48,2328.13,No
CUST-01371,Male,0,No,No,1,Yes,No,No,No,No,No,No internet service,No,No,Two year,Yes,Electronic check,23.07,0,No
CUST-01372,Female,0,No,No,30,Yes,No,DSL,No,No internet service,No,No,No,Yes,One year,No,Mailed check,18.37,568.36,No
CUST-01373,Female,1,Yes,No,10,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,24.42,260.73,No
CUST-01374,Female,0,No,Yes,18,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),20.36,337.81,Yes
CUST-01375,Female,0,Yes,Yes,65,Yes,No,DSL,No,No,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),37.27,2463.86,No
CUST-01376,Female,0,Yes,No,59,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),109.86,6449.22,No
CUST-01377,Male,0,No,Yes,70,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,61.97,4299.2,No
CUST-01378,Male,1,Yes,No,50,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.46,4389.69,No
CUST-01379,Female,0,No,No,28,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Electronic check,32.9,903.6,Yes
CUST-01380,Male,1,No,Yes,19,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),43.86,828.48,No
CUST-01381,Male,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),38.88,769.54,No
CUST-01382,Female,0,No,No,67,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,70.99,4714.65,No
CUST-01383,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),86.78,4825.7,No
CUST-01384,Male,1,Yes,Yes,17,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),31.2,568.11,Yes
CUST-01385,Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.32,3059.41,No
CUST-01386,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),43.25,122.31,Yes
CUST-01387,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,48.33,2569.5,No
CUST-01388,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.31,4420.16,No
CUST-01389,Female,0,Yes,Yes,64,No,No,No,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,118.25,7535.44,Yes
CUST-01390,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),22.31,1118.37,Yes
CUST-01391,Female,0,No,No,17,Yes,Yes,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,36.15,663.72,Yes
CUST-01392,Female,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),117.69,6855.77,No
CUST-01393,Male,0,Yes,No,5,Yes,No,No,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,98.45,453.15,Yes
CUST-01394,Male,0,No,No,1,Yes,No,No,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,87.28,129.35,No
CUST-01395,Male,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,70.6,1975.38,Yes
CUST-01396,Female,0,No,No,1,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),65.51,65.15,No
CUST-01397,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,57.0,1053.12,Yes
CUST-01398,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,One year,Yes,Electronic check,99.89,6013.8,No
CUST-01399,Female,0,No,Yes,63,No,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,102.77,6493.85,No
CUST-01400,Female,0,No,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),38.09,973.41,No
CUST-01401,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No,One year,No,Mailed check,34.19,862.73,No
CUST-01402,Male,0,No,Yes,46,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,49.8,2275.27,No
CUST-01403,Female,0,Yes,No,14,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,One year,No,Electronic check,73.63,1005.75,No
CUST-01404,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),57.06,2660.15,No
CUST-01405,Male,0,No,Yes,28,Yes,No,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,41.57,1127.65,No
CUST-01406,Male,0,No,No,24,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,113.42,2690.46,No
CUST-01407,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),49.34,1581.54,Yes
CUST-01408,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),29.55,596.46,Yes
CUST-01409,Male,0,Yes,Yes,63,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.15,5808.99,No
CUST-01410,Female,0,Yes,No,34,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),60.05,2033.61,No
CUST-01411,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),54.61,1227.78,No
CUST-01412,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),73.1,1427.51,Yes
CUST-01413,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,72.8,3663.86,No
CUST-01414,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),87.06,6242.14,Yes
CUST-01415,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,105.91,6632.61,No
CUST-01416,Male,0,Yes,No,7,Yes,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,51.17,314.93,No
CUST-01417,Female,1,No,Yes,23,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,One year,No,Credit card (automatic),21.54,446.62,No
CUST-01418,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,43.82,1778.81,No
CUST-01419,Female,0,No,No,31,Yes,No,DSL,No,No,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),64.34,2022.64,No
CUST-01420,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,95.32,6131.31,Yes
CUST-01421,Male,0,No,No,46,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,62.89,2869.49,No
CUST-01422,Female,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,43.4,3012.34,No
CUST-01423,Female,0,Yes,Yes,6,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,No,Mailed check,107.17,607.8,No
CUST-01424,Female,0,No,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,104.06,966.98,Yes
CUST-01425,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),61.44,2084.76,No
CUST-01426,Male,0,Yes,No,38,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),46.27,1759.53,No
CUST-01427,Female,0,Yes,No,24,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),88.14,2098.65,No
CUST-01428,Male,0,Yes,No,53,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),30.19,1638.78,No
CUST-01429,Male,0,Yes,No,5,No,No,DSL,No internet service,Yes,No,No,Yes,No,One year,No,Credit card (automatic),31.45,120.3,Yes
CUST-01430,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),104.84,2650.98,Yes
CUST-01431,Male,0,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),41.53,2028.27,No
CUST-01432,Male,1,No,No,50,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,77.48,3895.48,No
CUST-01433,Female,1,Yes,No,22,No,No,No,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),39.32,830.97,No
CUST-01434,Female,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),116.9,5750.34,No
CUST-01435,Female,0,Yes,Yes,62,Yes,Yes,No,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,42.64,2682.75,Yes
CUST-01436,Male,0,Yes,No,22,No,Yes,No,No,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),73.6,1650.78,Yes
CUST-01437,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),83.5,4905.82,No
CUST-01438,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),85.71,5696.64,No
CUST-01439,Female,1,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,42.28,899.38,No
CUST-01440,Male,0,No,No,16,Yes,No,No,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),42.5,724.53,No
CUST-01441,Female,0,No,Yes,36,Yes,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),102.44,3657.61,No
CUST-01442,Female,1,Yes,No,44,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,75.37,3327.44,No
CUST-01443,Male,0,Yes,No,45,Yes,No,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,112.93,5100.82,No
CUST-01444,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,48.34,620.85,Yes
CUST-01445,Male,0,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),100.91,2508.99,No
CUST-01446,Male,0,No,No,12,Yes,Yes,No,No internet service,No,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),35.94,452.93,No
CUST-01447,Male,0,No,No,39,Yes,Yes,DSL,No internet service,No,No,Yes,No,No,Two year,Yes,Mailed check,59.12,2264.31,No
CUST-01448,Male,0,Yes,Yes,60,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.22,3664.8,No
